Id,ActivityDate,StepTotal,Calories,SedentaryMinutes,LightlyActiveMinutes,FairlyActiveMinutes,VeryActiveMinutes,SedentaryActiveDistance,LightActiveDistance,ModeratelyActiveDistance,VeryActiveDistance,MinutesLogged,MinutesNOTLogged,HoursNOTLogged
2873212765,4/14/2016,7910,1893,1109,331,0,0,0.00,5.32,0.00,0.00,1440,0,0.00
2873212765,4/15/2016,8482,2063,992,448,0,0,0.01,5.69,0.00,0.00,1440,0,0.00
2873212765,4/16/2016,9685,2148,1087,305,1,47,0.01,3.51,0.02,3.11,1440,0,0.00
2873212765,4/17/2016,2524,1529,1272,160,8,0,0.00,1.34,0.35,0.00,1440,0,0.00
2873212765,4/18/2016,7762,1890,1122,311,6,1,0.00,4.89,0.28,0.07,1440,0,0.00
2873212765,4/19/2016,7948,1956,1051,389,0,0,0.00,5.36,0.00,0.00,1440,0,0.00
2873212765,4/20/2016,9202,2094,1035,378,5,22,0.01,4.66,0.12,1.51,1440,0,0.00
2873212765,4/21/2016,8859,1970,1057,371,10,2,0.01,5.47,0.37,0.13,1440,0,0.00
2873212765,4/22/2016,7286,2241,1028,366,0,46,0.02,4.42,0.00,0.46,1440,0,0.00
2873212765,4/23/2016,9317,2021,1077,330,5,28,0.01,4.02,0.23,2.09,1440,0,0.00
2873212765,4/24/2016,6873,1898,1203,190,1,46,0.00,1.62,0.06,3.00,1440,0,0.00
2873212765,4/25/2016,7373,1907,1081,359,0,0,0.00,4.95,0.00,0.00,1440,0,0.00
2873212765,4/26/2016,8242,1882,1124,309,5,2,0.00,5.24,0.18,0.12,1440,0,0.00
2873212765,4/27/2016,3516,1966,1197,197,0,46,0.00,2.36,0.00,0.00,1440,0,0.00
2873212765,4/28/2016,7913,1835,1192,213,7,28,0.00,2.91,0.34,2.16,1440,0,0.00
2873212765,4/29/2016,7365,1780,1191,206,23,20,0.00,2.18,1.41,1.36,1440,0,0.00
2873212765,4/30/2016,8452,1830,1167,248,20,5,0.01,4.26,1.08,0.33,1440,0,0.00
2873212765,5/1/2016,7399,1739,1219,196,18,7,0.00,3.44,1.04,0.49,1440,0,0.00
2873212765,5/2/2016,7525,1878,1099,334,7,0,0.02,4.83,0.21,0.00,1440,0,0.00
2873212765,5/3/2016,7412,1906,1070,363,6,1,0.01,4.66,0.25,0.06,1440,0,0.00
2873212765,5/4/2016,8278,2015,1020,420,0,0,0.00,5.56,0.00,0.00,1440,0,0.00
2873212765,5/5/2016,8314,1971,1093,311,23,13,0.00,4.03,0.80,0.78,1440,0,0.00
2873212765,5/6/2016,7063,1910,1065,370,5,0,0.01,4.61,0.12,0.00,1440,0,0.00
2873212765,5/7/2016,4940,1897,1302,52,11,75,0.00,0.55,0.55,2.28,1440,0,0.00
2873212765,5/8/2016,8168,2096,1068,326,0,46,0.00,2.64,0.00,2.90,1440,0,0.00
2873212765,5/9/2016,7726,1906,1095,345,0,0,0.00,5.19,0.00,0.00,1440,0,0.00
2873212765,5/10/2016,8275,1962,1067,373,0,0,0.01,5.55,0.00,0.00,1440,0,0.00
2873212765,5/11/2016,6440,1826,1121,319,0,0,0.01,4.32,0.00,0.00,1440,0,0.00
2873212765,5/12/2016,7566,1431,720,268,0,0,0.00,5.11,0.00,0.00,988,452,7.53
3372868164,4/12/2016,4747,1788,1160,280,0,0,0.01,3.23,0.00,0.00,1440,0,0.00
3372868164,4/13/2016,9715,2093,1045,371,8,16,0.02,5.27,0.34,0.99,1440,0,0.00
3372868164,4/14/2016,8844,2065,1039,370,25,6,0.01,4.65,1.03,0.34,1440,0,0.00
3372868164,4/15/2016,7451,1908,1105,335,0,0,0.02,5.06,0.00,0.00,1440,0,0.00
3372868164,4/16/2016,6905,1908,1084,356,0,0,0.03,4.70,0.00,0.00,1440,0,0.00
3372868164,4/17/2016,8199,1964,1105,322,2,11,0.01,4.36,0.10,1.41,1440,0,0.00
3372868164,4/18/2016,6798,2014,1070,343,7,20,0.00,3.35,0.20,1.08,1440,0,0.00
3372868164,4/19/2016,7711,1985,1064,376,0,0,0.02,5.24,0.00,0.00,1440,0,0.00
3372868164,4/20/2016,4880,1867,1148,274,3,15,0.02,2.38,0.09,0.84,1440,0,0.00
3372868164,4/21/2016,8857,2124,1037,376,9,18,0.01,4.64,0.26,1.15,1440,0,0.00
3372868164,4/22/2016,3843,1669,1234,206,0,0,0.01,2.61,0.00,0.00,1440,0,0.00
3372868164,4/23/2016,7396,1995,1115,303,2,20,0.00,3.58,0.08,1.40,1440,0,0.00
3372868164,4/24/2016,6731,1921,1127,292,7,14,0.02,3.49,0.19,0.89,1440,0,0.00
3372868164,4/25/2016,5995,2010,1024,416,0,0,0.00,4.09,0.00,0.00,1440,0,0.00
3372868164,4/26/2016,8283,2057,1083,333,2,22,0.01,3.87,0.05,1.85,1440,0,0.00
3372868164,4/27/2016,7904,2095,1057,346,13,24,0.01,3.19,0.63,1.58,1440,0,0.00
3372868164,4/28/2016,5512,1972,1055,385,0,0,0.00,3.76,0.00,0.00,1440,0,0.00
3372868164,4/29/2016,9135,2044,1038,402,0,0,0.01,6.22,0.00,0.00,1440,0,0.00
3372868164,4/30/2016,5250,1946,1119,300,4,17,0.01,2.42,0.09,1.06,1440,0,0.00
3372868164,5/1/2016,3077,1237,842,172,0,0,0.00,2.09,0.00,0.00,1014,426,7.10
3977333714,4/12/2016,8856,1450,777,131,19,44,0.00,2.01,0.91,3.06,971,469,7.82
3977333714,4/13/2016,10035,1495,754,153,46,31,0.00,2.55,2.13,2.03,984,456,7.60
3977333714,4/14/2016,7641,1433,801,214,23,5,0.00,3.82,0.97,0.32,1043,397,6.62
3977333714,4/15/2016,9010,1468,644,183,42,15,0.00,3.26,1.75,1.05,884,556,9.27
3977333714,4/16/2016,13459,1625,663,153,83,31,0.00,2.97,4.00,2.03,930,510,8.50
3977333714,4/17/2016,10415,1529,600,205,58,11,0.00,3.92,2.35,0.70,874,566,9.43
3977333714,4/18/2016,11663,1584,605,214,95,4,0.00,3.82,3.73,0.25,918,522,8.70
3977333714,4/19/2016,12414,1638,738,221,67,19,0.00,3.96,2.45,2.24,1045,395,6.58
3977333714,4/20/2016,11658,1554,845,164,98,2,0.00,3.28,4.35,0.20,1109,331,5.52
3977333714,4/21/2016,6093,1397,712,242,0,0,0.00,4.06,0.00,0.00,954,486,8.10
3977333714,4/22/2016,8911,1481,731,188,12,33,0.00,3.06,0.58,2.33,964,476,7.93
3977333714,4/23/2016,12058,1638,724,252,92,0,0.00,3.85,4.22,0.00,1068,372,6.20
3977333714,4/24/2016,14112,1655,660,129,95,30,0.00,2.17,4.56,3.27,914,526,8.77
3977333714,4/25/2016,11177,1570,781,133,9,50,0.00,2.41,0.43,5.62,973,467,7.78
3977333714,4/26/2016,11388,1551,797,170,95,7,0.00,2.95,4.22,0.45,1069,371,6.18
3977333714,4/27/2016,7193,1377,714,176,10,0,0.00,4.62,0.42,0.00,900,540,9.00
3977333714,4/28/2016,7114,1407,804,190,8,15,0.00,3.22,0.29,1.37,1017,423,7.05
3977333714,4/29/2016,10645,1545,744,150,32,36,0.00,2.71,1.30,3.74,962,478,7.97
3977333714,4/30/2016,13238,1650,687,194,52,43,0.00,3.41,2.10,3.69,976,464,7.73
3977333714,5/1/2016,10414,1501,691,124,40,41,0.00,2.41,1.98,2.67,896,544,9.07
3977333714,5/2/2016,16520,1760,713,176,143,24,0.00,3.02,6.48,1.54,1056,384,6.40
3977333714,5/3/2016,14335,1710,594,258,41,47,0.00,4.53,1.74,3.32,940,500,8.33
3977333714,5/4/2016,13559,1628,852,142,96,14,0.00,2.89,4.58,1.81,1104,336,5.60
3977333714,5/5/2016,12312,1618,680,178,88,14,0.00,2.71,4.11,1.76,960,480,8.00
3977333714,5/6/2016,11677,1590,676,168,55,29,0.00,2.67,2.51,3.11,928,512,8.53
3977333714,5/7/2016,11550,1574,703,208,86,0,0.00,3.59,4.13,0.00,997,443,7.38
3977333714,5/8/2016,13585,1633,688,171,116,9,0.00,3.17,5.24,0.68,984,456,7.60
3977333714,5/9/2016,14687,1667,1159,151,122,8,0.00,3.55,5.60,0.77,1440,0,0.00
3977333714,5/10/2016,13072,1630,676,196,115,1,0.00,3.31,5.40,0.07,988,452,7.53
3977333714,5/11/2016,746,52,13,9,0,4,0.00,0.13,0.00,0.37,26,1414,23.57
4020332650,4/12/2016,8539,3654,712,331,15,4,0.00,5.68,0.24,0.15,1062,378,6.30
4020332650,4/13/2016,0,1981,1440,0,0,0,0.00,0.00,0.00,0.00,1440,0,0.00
4020332650,4/14/2016,108,2011,1437,3,0,0,0.00,0.03,0.00,0.00,1440,0,0.00
4020332650,4/15/2016,1882,2951,1299,87,18,36,0.00,0.77,0.36,0.21,1440,0,0.00
4020332650,4/16/2016,1982,3051,1222,55,21,65,0.00,0.59,0.37,0.45,1363,77,1.28
4020332650,4/17/2016,16,1990,1438,2,0,0,0.00,0.01,0.00,0.00,1440,0,0.00
4020332650,4/18/2016,62,1995,1438,2,0,0,0.00,0.04,0.00,0.00,1440,0,0.00
4020332650,4/19/2016,0,1980,1440,0,0,0,0.00,0.00,0.00,0.00,1440,0,0.00
4020332650,4/20/2016,0,1980,1440,0,0,0,0.00,0.00,0.00,0.00,1440,0,0.00
4020332650,4/21/2016,0,1980,1440,0,0,0,0.00,0.00,0.00,0.00,1440,0,0.00
4020332650,4/22/2016,0,1980,1440,0,0,0,0.00,0.00,0.00,0.00,1440,0,0.00
4020332650,4/23/2016,0,1980,1440,0,0,0,0.00,0.00,0.00,0.00,1440,0,0.00
4020332650,4/24/2016,0,1980,1440,0,0,0,0.00,0.00,0.00,0.00,1440,0,0.00
4020332650,4/25/2016,0,1980,1440,0,0,0,0.00,0.00,0.00,0.00,1440,0,0.00
4020332650,4/26/2016,0,1980,1440,0,0,0,0.00,0.00,0.00,0.00,1440,0,0.00
4020332650,4/27/2016,0,1980,1440,0,0,0,0.00,0.00,0.00,0.00,1440,0,0.00
4020332650,4/28/2016,0,1980,1440,0,0,0,0.00,0.00,0.00,0.00,1440,0,0.00
4020332650,4/29/2016,0,1980,1440,0,0,0,0.00,0.00,0.00,0.00,1440,0,0.00
4020332650,4/30/2016,0,1980,1440,0,0,0,0.00,0.00,0.00,0.00,1440,0,0.00
4020332650,5/1/2016,0,1980,1440,0,0,0,0.00,0.00,0.00,0.00,1440,0,0.00
4020332650,5/2/2016,475,2207,1350,31,11,0,0.00,0.29,0.04,0.00,1392,48,0.80
4020332650,5/3/2016,4496,2828,950,174,0,0,0.05,3.15,0.00,0.00,1124,316,5.27
4020332650,5/4/2016,10252,3879,531,346,46,13,0.00,5.58,1.04,0.67,936,504,8.40
4020332650,5/5/2016,11728,3429,916,196,42,38,0.07,4.04,1.68,2.62,1192,248,4.13
4020332650,5/6/2016,4369,2704,855,177,0,0,0.01,3.10,0.00,0.00,1032,408,6.80
4020332650,5/7/2016,6132,2975,1256,184,0,0,0.00,3.58,0.00,0.00,1440,0,0.00
4020332650,5/8/2016,5862,3089,775,263,0,0,0.00,4.15,0.00,0.00,1038,402,6.70
4020332650,5/9/2016,4556,2785,1225,173,5,3,0.00,2.94,0.12,0.20,1406,34,0.57
4020332650,5/10/2016,5546,2926,774,206,0,0,0.04,3.87,0.00,0.00,980,460,7.67
4020332650,5/11/2016,3689,2645,1296,134,8,2,0.00,2.33,0.17,0.11,1440,0,0.00
4020332650,5/12/2016,590,1120,721,21,0,0,0.00,0.41,0.00,0.00,742,698,11.63
4057192912,4/12/2016,5394,2286,1276,164,0,0,0.00,3.94,0.00,0.00,1440,0,0.00
4057192912,4/13/2016,5974,2306,1280,160,0,0,0.00,4.37,0.00,0.00,1440,0,0.00
4057192912,4/14/2016,0,1776,1440,0,0,0,0.00,0.00,0.00,0.00,1440,0,0.00
4057192912,4/15/2016,3984,1527,873,88,6,3,0.00,2.44,0.26,0.21,970,470,7.83
4319703577,4/12/2016,7753,2115,1440,0,0,0,0.00,0.00,0.00,0.00,1440,0,0.00
4319703577,4/13/2016,8204,2135,1234,96,15,8,0.00,1.31,0.59,0.53,1353,87,1.45
4319703577,4/14/2016,10210,2302,589,339,9,1,0.00,6.44,0.33,0.11,938,502,8.37
4319703577,4/15/2016,5664,1985,752,228,0,0,0.00,3.80,0.00,0.00,980,460,7.67
4319703577,4/16/2016,4744,1884,724,194,0,0,0.00,3.18,0.00,0.00,918,522,8.70
4319703577,4/17/2016,29,1464,1363,3,0,0,0.00,0.02,0.00,0.00,1366,74,1.23
4319703577,4/18/2016,2276,1632,824,58,9,1,0.00,1.12,0.33,0.07,892,548,9.13
4319703577,4/19/2016,8925,2200,604,311,0,0,0.00,5.99,0.00,0.00,915,525,8.75
4319703577,4/20/2016,8954,2220,671,306,18,0,0.00,5.31,0.68,0.00,995,445,7.42
4319703577,4/21/2016,3702,1792,1265,34,0,0,0.00,0.35,0.00,0.00,1299,141,2.35
4319703577,4/22/2016,4500,1886,709,176,19,1,0.00,2.15,0.81,0.06,905,535,8.92
4319703577,4/23/2016,4935,1945,546,233,0,0,0.00,3.31,0.00,0.00,779,661,11.02
4319703577,4/24/2016,4081,1880,692,191,5,1,0.00,2.47,0.20,0.06,889,551,9.18
4319703577,4/25/2016,9259,2314,544,390,8,0,0.00,5.93,0.28,0.00,942,498,8.30
4319703577,4/26/2016,9899,2236,649,288,21,8,0.00,5.15,0.92,0.57,966,474,7.90
4319703577,4/27/2016,10780,2324,680,300,47,6,0.00,4.91,1.92,0.41,1033,407,6.78
4319703577,4/28/2016,10817,2367,552,359,8,13,0.00,5.94,0.33,1.01,932,508,8.47
4319703577,4/29/2016,7990,2175,624,289,18,6,0.00,4.12,0.79,0.45,937,503,8.38
4319703577,4/30/2016,8221,2092,695,196,38,6,0.00,3.51,1.61,0.40,935,505,8.42
4319703577,5/1/2016,1251,1593,836,67,0,0,0.00,0.84,0.00,0.00,903,537,8.95
4319703577,5/2/2016,9261,2270,585,344,11,0,0.00,5.71,0.44,0.00,940,500,8.33
4319703577,5/3/2016,9648,2235,669,287,26,8,0.00,4.83,1.07,0.58,990,450,7.50
4319703577,5/4/2016,10429,2282,1106,313,13,8,0.00,5.85,0.58,0.59,1440,0,0.00
4319703577,5/5/2016,13658,2530,957,328,34,27,0.00,5.45,1.41,2.63,1346,94,1.57
4319703577,5/6/2016,9524,2266,692,314,11,6,0.00,5.46,0.47,0.41,1023,417,6.95
4319703577,5/7/2016,7937,2158,586,279,28,3,0.00,4.08,1.05,0.19,896,544,9.07
4319703577,5/8/2016,3672,1792,603,153,0,0,0.00,2.46,0.00,0.00,756,684,11.40
4319703577,5/9/2016,10378,2345,490,374,14,2,0.00,6.25,0.56,0.14,880,560,9.33
4319703577,5/10/2016,9487,2260,555,329,12,3,0.00,5.70,0.46,0.21,899,541,9.02
4319703577,5/11/2016,9129,2232,574,311,18,3,0.00,5.18,0.74,0.20,906,534,8.90
4319703577,5/12/2016,17,257,0,2,0,0,0.00,0.01,0.00,0.00,2,1438,23.97
4388161847,4/12/2016,10122,2955,1440,0,0,0,0.00,0.00,0.00,0.00,1440,0,0.00
4388161847,4/13/2016,10993,3092,1275,150,14,1,0.00,3.88,0.63,0.06,1440,0,0.00
4388161847,4/14/2016,8863,2998,945,219,35,10,0.00,5.62,1.07,0.13,1209,231,3.85
4388161847,4/15/2016,8758,3066,837,299,0,0,0.00,6.73,0.00,0.00,1136,304,5.07
4388161847,4/16/2016,6580,3073,609,253,9,6,0.00,4.45,0.40,0.21,877,563,9.38
4388161847,4/17/2016,4660,2572,721,201,0,0,0.00,3.58,0.00,0.00,922,518,8.63
4388161847,4/18/2016,11009,3274,1017,239,8,27,0.00,5.14,0.40,3.56,1291,149,2.48
4388161847,4/19/2016,10181,3015,704,249,16,20,0.00,5.77,0.69,1.37,989,451,7.52
4388161847,4/20/2016,10553,3083,696,228,42,19,0.00,5.29,1.72,1.10,985,455,7.58
4388161847,4/21/2016,10055,3069,853,272,12,7,0.00,6.98,0.39,0.37,1144,296,4.93
4388161847,4/22/2016,12139,3544,945,220,25,77,0.00,4.92,1.11,3.30,1267,173,2.88
4388161847,4/23/2016,13236,3306,749,215,5,58,0.00,5.35,0.32,4.50,1027,413,6.88
4388161847,4/24/2016,10243,2885,584,239,8,14,0.00,6.30,0.51,1.08,845,595,9.92
4388161847,4/25/2016,12961,3288,1054,301,31,11,0.00,7.84,1.40,0.73,1397,43,0.72
4388161847,4/26/2016,9461,2929,673,224,23,14,0.00,5.27,1.06,0.94,934,506,8.43
4388161847,4/27/2016,11193,3074,684,241,48,11,0.00,5.39,2.51,0.70,984,456,7.60
4388161847,4/28/2016,10074,2969,878,234,9,19,0.00,6.03,0.43,1.29,1140,300,5.00
4388161847,4/29/2016,9232,2979,1175,236,16,13,0.00,5.42,0.89,0.80,1440,0,0.00
4388161847,4/30/2016,12533,3283,537,300,43,14,0.00,6.94,2.00,0.70,894,546,9.10
4388161847,5/1/2016,10255,2926,579,241,15,12,0.00,6.20,0.68,1.01,847,593,9.88
4388161847,5/2/2016,10096,3147,935,204,4,33,0.00,4.55,0.08,3.77,1176,264,4.40
4388161847,5/3/2016,12727,3290,984,306,18,18,0.00,7.88,0.78,1.13,1326,114,1.90
4388161847,5/4/2016,12375,3162,632,251,21,35,0.00,5.80,0.93,2.79,939,501,8.35
4388161847,5/5/2016,9603,2899,896,199,39,12,0.00,5.09,1.67,0.63,1146,294,4.90
4388161847,5/6/2016,13175,3425,1100,262,45,33,0.00,5.93,2.09,2.11,1440,0,0.00
4388161847,5/7/2016,22770,4022,508,260,56,120,0.00,5.33,2.77,9.45,944,496,8.27
4388161847,5/8/2016,17298,3934,576,178,38,107,0.00,3.23,1.26,9.89,899,541,9.02
4388161847,5/9/2016,10218,3013,1020,258,19,6,0.00,6.79,0.73,0.34,1303,137,2.28
4388161847,5/10/2016,10299,3061,648,267,14,13,0.00,6.46,0.65,0.81,942,498,8.30
4388161847,5/11/2016,10201,2954,858,256,18,8,0.00,6.53,0.79,0.53,1140,300,5.00
4388161847,5/12/2016,3369,1623,825,108,0,0,0.00,2.59,0.00,0.00,933,507,8.45
4445114986,4/12/2016,3276,2113,787,196,0,0,0.00,2.20,0.00,0.00,983,457,7.62
4445114986,4/13/2016,2961,2095,840,194,0,0,0.00,1.99,0.00,0.00,1034,406,6.77
4445114986,4/14/2016,3974,2194,717,231,0,0,0.00,2.67,0.00,0.00,948,492,8.20
4445114986,4/15/2016,7198,2496,711,350,0,0,0.00,4.83,0.00,0.00,1061,379,6.32
4445114986,4/16/2016,3945,2180,716,225,0,0,0.00,2.65,0.00,0.00,941,499,8.32
4445114986,4/17/2016,2268,1933,1219,114,0,0,0.00,1.52,0.00,0.00,1333,107,1.78
4445114986,4/18/2016,6155,2248,1247,162,6,25,0.00,1.95,0.29,2.00,1440,0,0.00
4445114986,4/19/2016,2064,1954,895,121,0,0,0.00,1.39,0.00,0.00,1016,424,7.07
4445114986,4/20/2016,2072,1974,841,137,0,0,0.00,1.39,0.00,0.00,978,462,7.70
4445114986,4/21/2016,3809,2150,756,215,0,0,0.00,2.54,0.00,0.00,971,469,7.82
4445114986,4/22/2016,6831,2432,706,317,0,0,0.00,4.58,0.00,0.00,1023,417,6.95
4445114986,4/23/2016,4363,2149,1239,201,0,0,0.00,2.93,0.00,0.00,1440,0,0.00
4445114986,4/24/2016,5002,2247,1196,244,0,0,0.00,3.36,0.00,0.00,1440,0,0.00
4445114986,4/25/2016,3385,2070,916,179,0,0,0.00,2.27,0.00,0.00,1095,345,5.75
4445114986,4/26/2016,6326,2291,839,180,1,29,0.00,1.96,0.04,2.41,1049,391,6.52
4445114986,4/27/2016,7243,2361,839,194,1,32,0.00,2.38,0.03,2.62,1066,374,6.23
4445114986,4/28/2016,4493,2203,762,236,0,0,0.00,3.01,0.00,0.00,998,442,7.37
4445114986,4/29/2016,4676,2196,1106,226,0,0,0.00,3.13,0.00,0.00,1332,108,1.80
4445114986,4/30/2016,6222,2363,797,290,0,0,0.00,4.18,0.00,0.00,1087,353,5.88
4445114986,5/1/2016,5232,2246,741,240,0,0,0.00,3.51,0.00,0.00,981,459,7.65
4445114986,5/2/2016,6910,2336,667,200,4,27,0.00,2.35,0.19,2.21,898,542,9.03
4445114986,5/3/2016,7502,2421,725,233,2,30,0.00,2.58,0.11,2.48,990,450,7.50
4445114986,5/4/2016,2923,2070,897,180,0,0,0.00,1.96,0.00,0.00,1077,363,6.05
4445114986,5/5/2016,3800,2120,734,185,6,2,0.00,2.18,0.24,0.12,927,513,8.55
4445114986,5/6/2016,4514,2211,809,229,0,0,0.00,3.03,0.00,0.00,1038,402,6.70
4445114986,5/7/2016,5183,2123,866,108,4,26,0.00,1.25,0.19,2.13,1004,436,7.27
4445114986,5/8/2016,7303,2423,733,308,8,0,0.00,4.65,0.25,0.00,1049,391,6.52
4445114986,5/9/2016,5275,2281,641,266,0,0,0.00,3.54,0.00,0.00,907,533,8.88
4445114986,5/10/2016,3915,2181,783,231,0,0,0.00,2.63,0.00,0.00,1014,426,7.10
4445114986,5/11/2016,9105,2499,622,232,22,34,0.00,2.86,1.00,2.25,910,530,8.83
4445114986,5/12/2016,768,1212,380,58,0,0,0.00,0.52,0.00,0.00,438,1002,16.70
4558609924,4/12/2016,5135,1909,1122,318,0,0,0.00,3.39,0.00,0.00,1440,0,0.00
4558609924,4/13/2016,4978,1722,1287,127,7,19,0.00,1.61,0.44,1.24,1440,0,0.00
4558609924,4/14/2016,6799,1922,1161,279,0,0,0.00,4.49,0.00,0.00,1440,0,0.00
4558609924,4/15/2016,7795,2121,1131,262,30,17,0.00,3.73,0.84,0.59,1440,0,0.00
4558609924,4/16/2016,7289,1997,1112,308,12,8,0.00,3.50,0.75,0.55,1440,0,0.00
4558609924,4/17/2016,9634,2117,1110,304,19,7,0.00,4.71,1.14,0.55,1440,0,0.00
4558609924,4/18/2016,8940,2116,1080,331,15,14,0.00,4.00,0.93,0.98,1440,0,0.00
4558609924,4/19/2016,5401,1876,1182,248,9,1,0.00,3.16,0.36,0.05,1440,0,0.00
4558609924,4/20/2016,4803,1788,1218,222,0,0,0.00,3.17,0.00,0.00,1440,0,0.00
4558609924,4/21/2016,13743,2486,844,432,21,6,0.00,7.70,0.97,0.42,1303,137,2.28
4558609924,4/22/2016,9601,2094,1122,273,25,20,0.00,3.47,1.50,1.37,1440,0,0.00
4558609924,4/23/2016,6890,2085,1122,308,5,5,0.00,4.01,0.20,0.34,1440,0,0.00
4558609924,4/24/2016,8563,2173,1045,395,0,0,0.00,5.65,0.00,0.00,1440,0,0.00
4558609924,4/25/2016,8095,2225,993,340,10,18,0.00,4.51,0.25,0.59,1361,79,1.32
4558609924,4/26/2016,9148,2223,1062,283,41,12,0.00,3.59,2.03,0.43,1398,42,0.70
4558609924,4/27/2016,9557,2098,1087,312,14,27,0.00,3.46,0.89,1.96,1440,0,0.00
4558609924,4/28/2016,9451,2185,985,367,11,1,0.00,5.95,0.27,0.02,1364,76,1.27
4558609924,4/29/2016,7833,1918,1096,197,29,15,0.00,2.31,1.85,1.02,1337,103,1.72
4558609924,4/30/2016,10319,2105,1111,293,29,7,0.00,4.46,1.89,0.47,1440,0,0.00
4558609924,5/1/2016,3428,1692,1121,190,0,0,0.00,2.27,0.00,0.00,1311,129,2.15
4558609924,5/2/2016,7891,2066,1057,383,0,0,0.00,5.22,0.00,0.00,1440,0,0.00
4558609924,5/3/2016,5267,1953,1172,237,10,21,0.00,2.60,0.28,0.60,1440,0,0.00
4558609924,5/4/2016,5232,1842,1188,252,0,0,0.00,3.46,0.00,0.00,1440,0,0.00
4558609924,5/5/2016,10611,2262,1048,370,8,14,0.00,5.51,0.50,1.01,1440,0,0.00
4558609924,5/6/2016,3755,1722,1238,202,0,0,0.00,2.48,0.00,0.00,1440,0,0.00
4558609924,5/7/2016,8237,1973,1116,233,16,23,0.00,2.83,1.00,1.61,1388,52,0.87
4558609924,5/8/2016,6543,2666,1019,238,35,66,0.00,2.02,0.50,1.80,1358,82,1.37
4558609924,5/9/2016,11451,2223,1065,339,30,6,0.00,5.52,1.62,0.43,1440,0,0.00
4558609924,5/10/2016,6435,1889,1191,220,18,11,0.00,2.39,1.12,0.74,1440,0,0.00
4558609924,5/11/2016,9108,2131,1081,324,31,4,0.00,3.94,1.82,0.26,1440,0,0.00
4558609924,5/12/2016,6307,1452,736,247,0,0,0.00,4.17,0.00,0.00,983,457,7.62
4702921684,4/12/2016,7213,2947,718,263,0,0,0.00,5.85,0.00,0.00,981,459,7.65
4702921684,4/13/2016,6877,2898,777,258,0,0,0.00,5.58,0.00,0.00,1035,405,6.75
4702921684,4/14/2016,7860,2984,772,271,0,0,0.00,6.37,0.00,0.00,1043,397,6.62
4702921684,4/15/2016,6506,2896,944,256,8,1,0.00,4.79,0.42,0.07,1209,231,3.85
4702921684,4/16/2016,11140,3328,556,335,24,3,0.00,7.54,1.25,0.24,918,522,8.70
4702921684,4/17/2016,12692,3394,437,302,66,12,0.00,5.88,3.46,0.96,817,623,10.38
4702921684,4/18/2016,9105,3013,890,191,30,22,0.00,4.07,1.49,1.82,1133,307,5.12
4702921684,4/19/2016,6708,2812,757,179,8,10,0.00,4.19,0.37,0.88,954,486,8.10
4702921684,4/20/2016,8793,3061,717,260,29,2,0.00,5.73,1.23,0.16,1008,432,7.20
4702921684,4/21/2016,6530,2729,901,144,41,4,0.00,2.94,2.05,0.31,1090,350,5.83
4702921684,4/22/2016,1664,2241,1341,72,0,0,0.00,1.35,0.00,0.00,1413,27,0.45
4702921684,4/23/2016,15126,3691,469,408,66,9,0.00,8.27,3.24,0.76,952,488,8.13
4702921684,4/24/2016,15050,3538,542,281,95,15,0.00,5.88,5.12,1.20,933,507,8.45
4702921684,4/25/2016,9167,3064,730,270,15,6,0.00,6.11,0.82,0.49,1021,419,6.98
4702921684,4/26/2016,6108,2784,765,216,8,1,0.00,4.54,0.35,0.07,990,450,7.50
4702921684,4/27/2016,7047,2908,733,238,16,1,0.00,4.78,0.80,0.09,988,452,7.53
4702921684,4/28/2016,9023,3033,738,232,9,14,0.00,5.77,0.42,1.13,993,447,7.45
4702921684,4/29/2016,9930,3165,692,267,19,12,0.00,6.07,0.92,1.06,990,450,7.50
4702921684,4/30/2016,10144,3115,728,263,36,4,0.00,5.88,2.03,0.32,1031,409,6.82
4702921684,5/1/2016,0,2017,1440,0,0,0,0.00,0.00,0.00,0.00,1440,0,0.00
4702921684,5/2/2016,7245,2859,1131,195,40,5,0.00,3.76,1.74,0.38,1371,69,1.15
4702921684,5/3/2016,9454,3145,729,313,0,0,0.00,7.67,0.00,0.00,1042,398,6.63
4702921684,5/4/2016,8161,3004,757,251,15,4,0.00,5.54,0.73,0.34,1027,413,6.88
4702921684,5/5/2016,8614,3006,745,241,5,8,0.00,6.09,0.22,0.67,999,441,7.35
4702921684,5/6/2016,6943,2859,682,207,16,1,0.00,4.87,0.66,0.08,906,534,8.90
4702921684,5/7/2016,14370,3683,577,439,46,5,0.00,8.97,2.31,0.37,1067,373,6.22
4702921684,5/8/2016,12857,3287,1019,192,125,9,0.00,3.54,6.21,0.68,1345,95,1.58
4702921684,5/9/2016,8232,2990,746,253,12,0,0.00,6.10,0.57,0.00,1011,429,7.15
4702921684,5/10/2016,10613,3172,701,262,37,1,0.00,6.65,1.88,0.08,1001,439,7.32
4702921684,5/11/2016,9810,3069,784,235,41,10,0.00,4.98,2.16,0.78,1070,370,6.17
4702921684,5/12/2016,2752,1240,241,68,0,0,0.00,2.23,0.00,0.00,309,1131,18.85
5553957443,4/12/2016,11596,2026,767,277,13,19,0.00,5.41,0.79,1.37,1076,364,6.07
5553957443,4/13/2016,4832,1718,647,226,0,0,0.00,3.16,0.00,0.00,873,567,9.45
